cmTop,cmBot,ageTop,ageBot ,charVol,charCount
55,55.25,2051.18,2061.57,3,1
55.25,55.5,2061.57,2071.95,3,0
55.5,55.75,2071.95,2082.31,3,0
55.75,56,2082.31,2092.64,3,9
56,56.25,2092.64,2102.96,3,10
56.25,56.5,2102.96,2113.26,3,7
56.5,56.75,2113.26,2123.55,3,5
56.75,57,2123.55,2133.81,3,2
57,57.25,2133.81,2144.06,3,3
57.25,57.5,2144.06,2154.28,3,0
57.5,57.75,2154.28,2164.49,3,0
57.75,58,2164.49,2174.68,3,0
58,58.25,2174.68,2184.85,3,0
58.25,58.5,2184.85,2194.99,3,1
58.5,58.75,2194.99,2205.12,3,0
58.75,59,2205.12,2215.24,3,0
59,59.25,2215.24,2225.33,3,1
59.25,59.5,2225.33,2235.4,3,3
59.5,59.75,2235.4,2245.45,3,5
59.75,60,2245.45,2255.48,3,0
60,60.25,2255.48,2265.5,3,2
60.25,60.5,2265.5,2275.49,3,5
60.5,60.75,2275.49,2285.46,3,0
60.75,61,2285.46,2295.41,3,0
61,61.25,2295.41,2305.35,3,4
61.25,61.5,2305.35,2315.26,3,1
61.5,61.75,2315.26,2325.15,3,4
61.75,62,2325.15,2335.02,3,0
62,62.25,2335.02,2344.88,3,1
62.25,62.5,2344.88,2354.71,3,3
62.5,62.75,2354.71,2364.52,3,2
62.75,63,2364.52,2374.31,3,3
63,63.25,2374.31,2384.07,3,0
63.25,63.5,2384.07,2393.82,3,2
63.5,63.75,2393.82,2403.55,3,1
63.75,64,2403.55,2413.25,3,4
64,64.25,2413.25,2422.94,3,0
64.25,64.5,2422.94,2432.6,3,0
64.5,64.75,2432.6,2442.24,3,0
64.75,65,2442.24,2451.86,3,1
65,65.25,2451.86,2461.45,3,0
65.25,65.5,2461.45,2471.03,3,3
65.5,65.75,2471.03,2480.58,3,1
65.75,66,2480.58,2490.11,3,1
66,66.25,2490.11,2499.62,3,2
66.25,66.5,2499.62,2509.11,3,1
66.5,66.75,2509.11,2518.57,3,2
66.75,67,2518.57,2528.01,3,2
67,67.25,2528.01,2537.42,3,3
67.25,67.5,2537.42,2546.82,3,0
67.5,67.75,2546.82,2556.19,3,2
67.75,68,2556.19,2565.54,3,2
68,68.25,2565.54,2574.86,3,0
68.25,68.5,2574.86,2584.16,3,2
68.5,68.75,2584.16,2593.44,2,0
68.75,69,2593.44,2602.69,3,1
69,69.25,2602.69,2611.92,3,0
69.25,69.5,2611.92,2621.13,3,3
69.5,69.75,2621.13,2630.31,3,0
69.75,70,2630.31,2639.46,3,1
70,70.25,2639.46,2648.6,2.5,0
70.25,70.5,2648.6,2657.7,3,0
70.5,70.75,2657.7,2666.79,3,0
70.75,71,2666.79,2675.84,3,0
71,71.25,2675.84,2684.88,3,9
71.25,71.5,2684.88,2693.89,3,9
71.5,71.75,2693.89,2702.87,3,8
71.75,72,2702.87,2711.83,3,10
72,72.25,2711.83,2720.76,3,12
72.25,72.5,2720.76,2729.67,3,3
72.5,72.75,2729.67,2738.55,3,10
72.75,73,2738.55,2747.4,3,7
73,73.25,2747.4,2756.23,3,1
73.25,73.5,2756.23,2765.03,3,1
73.5,73.75,2765.03,2773.81,3,0
73.75,74,2773.81,2782.56,3,2
74,74.25,2782.56,2791.29,3,0
74.25,74.5,2791.29,2799.98,3,1
74.5,74.75,2799.98,2808.65,3,0
74.75,75,2808.65,2817.29,3,0
75,75.25,2817.29,2825.91,3,3
75.25,75.5,2825.91,2834.5,3,1
75.5,75.75,2834.5,2843.06,3,1
75.75,76,2843.06,2851.59,3,1
76,76.25,2851.59,2860.09,3,7
76.25,76.5,2860.09,2868.57,3,3
76.5,76.75,2868.57,2877.02,3,3
76.75,77,2877.02,2885.44,3,1
77,77.25,2885.44,2893.83,3,0
77.25,77.5,2893.83,2902.19,3,2
77.5,77.75,2902.19,2910.52,3,1
77.75,78,2910.52,2918.82,3,2
78,78.25,2918.82,2927.1,3,1
78.25,78.5,2927.1,2935.34,3,0
78.5,78.75,2935.34,2943.56,3,1
78.75,79,2943.56,2951.74,3,1
79,79.25,2951.74,2959.9,3,4
79.25,79.5,2959.9,2968.02,3,1
79.5,79.75,2968.02,2976.11,3,1
79.75,80,2976.11,2984.18,2.5,0
80,80.25,2984.18,2992.21,3,0
80.25,80.5,2992.21,3000.21,3,0
80.5,80.75,3000.21,3008.18,3,1
80.75,81,3008.18,3016.12,3,0
81,81.25,3016.12,3024.03,3,1
81.25,81.5,3024.03,3031.9,3,1
81.5,81.75,3031.9,3039.75,3,2
81.75,82,3039.75,3047.56,3,1
82,82.25,3047.56,3055.34,3,0
82.25,82.5,3055.34,3063.08,3,1
82.5,82.75,3063.08,3070.8,3,1
82.75,83,3070.8,3078.48,3,3
83,83.25,3078.48,3086.13,3,0
83.25,83.5,3086.13,3093.75,3,3
83.5,83.75,3093.75,3101.33,3,1
83.75,84,3101.33,3108.88,3,2
84,84.25,3108.88,3116.4,3,3
84.25,84.5,3116.4,3123.88,3,0
84.5,84.75,3123.88,3131.33,3,0
84.75,85,3131.33,3138.74,3,0
85,85.25,3138.74,3146.12,3,0
85.25,85.5,3146.12,3153.47,3,1
85.5,85.75,3153.47,3160.78,3,1
85.75,86,3160.78,3168.06,3,1
86,86.25,3168.06,3175.3,3,1
86.25,86.5,3175.3,3182.5,3,1
86.5,86.75,3182.5,3189.67,3,0
86.75,87,3189.67,3196.81,3,1
87,87.25,3196.81,3203.91,3,0
87.25,87.5,3203.91,3210.97,3,1
87.5,87.75,3210.97,3218,3,1
87.75,88,3218,3225,3,0
88,88.25,3225,3231.95,3,0
88.25,88.5,3231.95,3238.87,3,1
88.5,88.75,3238.87,3245.75,3,0
88.75,89,3245.75,3252.6,3,1
89,89.25,3252.6,3259.41,3,1
89.25,89.5,3259.41,3266.18,3,0
89.5,89.75,3266.18,3272.92,3,0
89.75,90,3272.92,3279.61,3,0
90,90.25,3279.61,3286.28,3,0
90.25,90.5,3286.28,3292.9,3,1
90.5,90.75,3292.9,3299.49,3,2
90.75,91,3299.49,3306.05,3,0
91,91.25,3306.05,3312.57,3,0
91.25,91.5,3312.57,3319.06,3,0
91.5,91.75,3319.06,3325.51,3,0
91.75,92,3325.51,3331.93,3,1
92,92.25,3331.93,3338.31,3,1
92.25,92.5,3338.31,3344.66,3,2
92.5,92.75,3344.66,3350.98,3,1
92.75,93,3350.98,3357.27,3,1
93,93.25,3357.27,3363.52,3,0
93.25,93.5,3363.52,3369.74,3,1
93.5,93.75,3369.74,3375.93,3,1
93.75,94,3375.93,3382.09,3,3
94,94.25,3382.09,3388.22,3,7
94.25,94.5,3388.22,3394.31,3,2
94.5,94.75,3394.31,3400.38,3,1
