cmTop,cmBot,ageTop,ageBot ,charVol,charCount
86.25,86.5,1524.1,1529.8,2,0
86.5,86.75,1529.8,1535.5,2,2
86.75,87,1535.5,1541.2,2,13
87,87.25,1541.2,1546.8,2,6
87.25,87.5,1546.8,1552.5,2,7
87.5,87.75,1552.5,1558.2,2,2
87.75,88,1558.2,1563.9,2,1
88,88.25,1563.9,1569.6,2,40
88.25,88.5,1569.6,1575.3,2,4
88.5,88.75,1575.3,1581,2,12
88.75,89,1581,1586.8,2,14
89,89.25,1586.8,1592.5,2,18
89.25,89.5,1592.5,1598.2,2,8
89.5,89.75,1598.2,1603.9,2,4
89.75,90,1603.9,1609.6,2,3
90,90.25,1609.6,1615.3,2,2
90.25,90.5,1615.3,1621,2,24
90.5,90.75,1621,1626.8,2,3
90.75,91,1626.8,1632.5,2,16
91,91.25,1632.5,1638.2,2,1
91.25,91.5,1638.2,1643.9,2,0
91.5,91.75,1643.9,1649.6,2,1
91.75,92,1649.6,1655.4,2,4
92,92.25,1655.4,1661.1,2,8
92.25,92.5,1661.1,1666.8,2,12
92.5,92.75,1666.8,1672.5,2,2
92.75,93,1672.5,1678.3,2,5
93,93.25,1678.3,1684,2,13
93.25,93.5,1684,1689.7,2,6
93.5,93.75,1689.7,1695.4,2,2
93.75,94,1695.4,1701.2,2,2
94,94.25,1701.2,1706.9,2,1
94.25,94.5,1706.9,1712.6,2,9
94.5,94.75,1712.6,1718.3,2,3
94.75,95,1718.3,1724.1,2,2
95,95.25,1724.1,1729.8,2,3
95.25,95.5,1729.8,1735.5,2,1
95.5,95.75,1735.5,1741.2,2,0
95.75,96,1741.2,1746.9,2,3
96,96.25,1746.9,1752.7,2,3
96.25,96.5,1752.7,1758.4,2,27
96.5,96.75,1758.4,1764.1,2,7
96.75,97,1764.1,1769.8,2,1
97,97.25,1769.8,1775.5,2,7
97.25,97.5,1775.5,1781.2,2,2
97.5,97.75,1781.2,1786.9,2,5
97.75,98,1786.9,1792.6,2,0
98,98.25,1792.6,1798.3,2,0
98.25,98.5,1798.3,1804,2,0
98.5,98.75,1804,1809.7,2,0
98.75,99,1809.7,1815.4,2,0
99,99.25,1815.4,1821.1,2,0
99.25,99.5,1821.1,1826.8,2,0
99.5,99.75,1826.8,1832.5,2,0
99.75,100,1832.5,1838.2,2,0
100,100.25,1838.2,1843.9,2,0
100.25,100.5,1843.9,1849.5,2,0
100.5,100.75,1849.5,1855.2,2,0
100.75,101,1855.2,1860.9,2,0
101,101.25,1860.9,1866.5,2,0
101.25,101.5,1866.5,1872.2,2,0
101.5,101.75,1872.2,1877.9,2,0
101.75,102,1877.9,1883.5,2,1
102,102.25,1883.5,1889.2,2,1
102.25,102.5,1889.2,1894.8,2,16
102.5,102.75,1894.8,1900.5,2,14
102.75,103,1900.5,1906.1,2,4
103,103.25,1906.1,1911.7,2,3
103.25,103.5,1911.7,1917.4,2,26
103.5,103.75,1917.4,1923,2,15
103.75,104,1923,1928.6,2,1
104,104.25,1928.6,1934.2,2,1
104.25,104.5,1934.2,1939.8,2,3
104.5,104.75,1939.8,1945.4,2,0
104.75,105,1945.4,1951,2,1
105,105.25,1951,1956.6,2,2
105.25,105.5,1956.6,1962.2,2,0
105.5,105.75,1962.2,1967.8,2,0
105.75,106,1967.8,1973.4,2,1
106,106.25,1973.4,1978.9,2,3
106.25,106.5,1978.9,1984.5,2,1
106.5,106.75,1984.5,1990.1,2,0
106.75,107,1990.1,1995.6,2,0
107,107.25,1995.6,2001.2,2,1
107.25,107.5,2001.2,2006.7,2,2
107.5,107.75,2006.7,2012.2,2,3
107.75,108,2012.2,2017.8,2,1
108,108.25,2017.8,2023.3,2,0
108.25,108.5,2023.3,2028.8,2,5
108.5,108.75,2028.8,2034.3,2,4
108.75,109,2034.3,2039.8,2,1
109,109.25,2039.8,2045.3,2,3
109.25,109.5,2045.3,2050.8,2,4
109.5,109.75,2050.8,2056.2,2,23
109.75,110,2056.2,2061.7,2,5
110,110.25,2061.7,2067.1,2,17
110.25,110.5,2067.1,2072.6,2,10
110.5,110.75,2072.6,2078,2,4
110.75,111,2078,2083.5,2,24
111,111.25,2083.5,2088.9,2,7
111.25,111.5,2088.9,2094.3,2,1
111.5,111.75,2094.3,2099.7,2,1
111.75,112,2099.7,2105.1,2,0
112,112.25,2105.1,2110.5,2,0
112.25,112.5,2110.5,2115.9,2,6
112.5,112.75,2115.9,2121.3,2,9
112.75,113,2121.3,2126.6,2,6
113,113.25,2126.6,2132,2,13
113.25,113.5,2132,2137.3,2,6
113.5,113.75,2137.3,2142.7,2,10
113.75,114,2142.7,2148,2,8
114,114.25,2148,2153.3,2,12
114.25,114.5,2153.3,2158.6,2,1
