cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
102.03,2000.9,6,2,0.12782,0.17199,-0.044169,0.30433,0,0,10.102,9.8278
102.45,2010.9,12.793,2,0.27253,0.17191,0.10063,0.30272,0,0,10.013,9.8918
102.88,2020.9,16.313,2,0.34752,0.17184,0.17567,0.30108,0,0,9.9835,9.9558
103.3,2030.9,15.46,2,0.32936,0.17181,0.15755,0.29943,0,0,9.8843,10.02
103.73,2040.9,13.466,2,0.28687,0.17179,0.11508,0.29775,0,0,10.23,10.084
104.16,2050.9,11.061,2,0.23562,0.17179,0.063833,0.29606,0,0,10.139,10.149
104.58,2060.9,9.249,2,0.19703,0.17181,0.02522,0.29434,0,0,10.221,10.213
105.01,2070.9,8.839,2,0.1883,0.17185,0.016446,0.2926,0,0,11.235,10.278
105.43,2080.9,5.3438,2,0.11384,0.17191,-0.058071,0.29085,0,0,11.302,10.342
105.86,2090.9,6.5711,2,0.13998,0.17198,-0.031999,0.28907,0,0,11.194,10.407
106.29,2100.9,5.9967,2,0.064083,0.17207,-0.10799,0.28727,0,0,11.106,10.472
NaN,2110.9,0.61874,0.17678,0,0.17217,-0.17217,0.28544,0,0,11.057,10.537
