cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
91.14,5214,5,3,0,0.1,0,0,0,0,0.82,0.9
91.35,5229,9,3,0,0.1,0,0,0,0,0.8,0.77
91.56,5244,15,3,0.1,0.1,0,0,0,0,0.79,0.87
91.77,5259,16,3,0.1,0.1,0,0,0,0,0.78,0.97
92,5274,1,3,0,0.1,0,0,0,0,0.77,0.99
92.23,5289,4,3,0,0.1,0,0,0,0,0.75,0.96
92.44,5304,9,3,0,0.1,0,0,0,0,0.74,0.35
92.65,5319,25,3,0.1,0.1,0.1,0,0,0,0.73,0.09
92.85,5334,31,3,0.2,0,0.1,0,0,0,0.71,0.95
93.06,5349,21,3,0.1,0,0.1,0,1,2.104067675,0.7,0.39
93.27,5364,10,3,0.1,0,0,0,0,0,0.69,0.4
93.5,5379,18,3,0.1,0,0,0,0,0,0.68,0.37
93.73,5394,18,3,0.1,0,0,0,0,0,0.67,0.12
93.94,5409,10,3,0.1,0,0,0.1,0,0,0.66,0.28
94.15,5424,3,3,0,0,0,0.1,0,0,0.65,0.32
94.36,5439,0,3,0,0,0,0.1,0,0,0.65,0.12
94.56,5454,1,3,0,0,0,0.1,0,0,0.64,0.54
94.77,5469,2,3,0,0,0,0.1,0,0,0.64,0.55
95,5484,2,3,0,0,0,0.1,0,0,0.65,0.34
95.23,5499,1,3,0,0,0,0.1,0,0,0.65,0.22
95.44,5514,1,3,0,0,0,0.1,0,0,0.66,0.25
95.65,5529,13,3,0.1,0,0,0.1,0,0,0.67,0.82
95.86,5544,13,3,0.1,0,0,0.1,0,0,0.67,0.37
96.06,5559,2,3,0,0,0,0.1,0,0,0.69,0.24
96.27,5574,4,3,0,0,0,0.1,0,0,0.7,0.27
96.5,5589,11,3,0.1,0,0,0.1,0,0,0.71,0.34
96.73,5604,43,3,0.2,0,0.2,0.1,0,0,0.72,0.27
96.94,5619,39,3,0.2,0,0.2,0.1,0,0,0.74,0.47
97.15,5634,28,3,0.1,0,0.1,0.1,1,4.690871331,0.75,0.51
97.35,5649,15,2.6,0.1,0,0,0.1,0,0,0.76,0.78
97.56,5664,5,2.2,0,0,0,0.1,0,0,0.78,0.88
97.77,5679,7,3,0,0,0,0.1,0,0,0.79,0.89
98,5694,5,3,0,0,0,0.1,0,0,0.8,0.97
98.23,5709,1,3,0,0,0,0,0,0,0.81,0.98
98.44,5724,2,3,0,0,0,0,0,0,0.82,0.98
98.64,5739,12,3,0.1,0,0,0,0,0,0.83,1
98.85,5754,15,2.6,0.1,0,0.1,0,0,0,0.84,1
99.06,5769,11,2.2,0.1,0,0,0,0,0,0.84,0.91
99.27,5784,17,3,0.1,0,0.1,0,1,0.62330401,0.85,0.98
99.5,5799,5,3,0,0,0,0,0,0,0.85,0.9
99.73,5814,3,3,0,0,0,0,0,0,0.85,0.97
99.93,5829,2,2.3,0,0,0,0,0,0,0.85,0.95
100.14,5844,2,2,0,0,0,0,0,0,0.85,0.84
100.35,5859,5,2.4,0,0,0,0,0,0,0.84,0.23
100.56,5874,7,3,0,0,0,0,0,0,0.83,0.19
100.77,5889,0,3,0,0,0,0,0,0,0.83,0.73
101,5904,4,3,0,0,0,0,0,0,0.82,0.62
101.23,5919,1,3,0,0,0,0,0,0,0.81,0.81
101.43,5934,4,3,0,0,0,0,0,0,0.81,0.83
101.64,5949,7,3,0,0,0,0,0,0,0.8,0.78
101.85,5964,6,2.2,0,0,0,0,1,0.01232045,0.79,0.9
102.06,5979,2,1.5,0,0,0,0,0,0,0.79,0.75
102.27,5994,1,2.9,0,0,0,0,0,0,0.79,0.5
102.5,6009,7,2,0.1,0,0,0,0,0,0.79,0.61
102.72,6024,14,2.9,0.1,0,0.1,0,0,0,0.79,0.63
102.93,6039,7,3,0,0,0,0,1,1.110618462,0.79,0.67
103.14,6054,3,3,0,0,0,0,0,0,0.79,0.55
103.35,6069,2,3,0,0,0,0,0,0,0.79,0.71
103.56,6084,1,3,0,0,0,0,0,0,0.8,0.85
