cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
108.4,3262,64.794,1.5592,0.5052,0.054675,0.45052,0.029277,0,0,8.3755,8.5579
108.51,3272,26,2,0.15771,0.054053,0.10365,0.029198,0,0,8.4479,8.5967
108.64,3282,24.85,2,0.14998,0.053548,0.096431,0.029111,1,0,8.5497,8.6361
108.76,3292,6,2,0.033242,0.053047,-0.019805,0.029015,0,0,8.6099,8.6762
108.87,3302,6,2,0.033242,0.052552,-0.019309,0.028911,0,0,8.4883,8.7168
108.98,3312,4.3973,2,0.024131,0.052062,-0.02793,0.028797,0,0,8.6431,8.758
109.09,3322,4,2,0.021899,0.051578,-0.02968,0.028673,0,0,9.0222,8.7994
109.2,3332,4.5181,2,0.024774,0.051103,-0.02633,0.028538,0,0,9.2425,8.8411
109.31,3342,5,2,0.027455,0.050638,-0.023182,0.028394,0,0,9.1826,8.8828
109.42,3352,5,2,0.02742,0.050183,-0.022763,0.028238,0,0,8.879,8.9244
109.53,3362,5,2,0.027309,0.049738,-0.022429,0.028071,0,0,9.4448,8.9657
109.64,3372,5,2,0.027309,0.049303,-0.021994,0.027893,0,0,10.082,9.0064
109.74,3382,15.484,2,0.086109,0.048874,0.037235,0.027704,0,0,10.184,9.0463
109.86,3392,16,2,0.089059,0.048451,0.040608,0.027505,1,0,10.262,9.0854
109.97,3402,8.9264,1.6463,0.05945,0.048031,0.011419,0.027296,0,0,10.206,9.1233
110.08,3412,6,1.5,0.046596,0.047613,-0.0010172,0.027079,0,0,10.386,9.16
110.2,3422,3.1938,1.5,0.026117,0.047197,-0.02108,0.026854,0,0,10.497,9.1952
110.32,3432,1,1.5,0.008499,0.046783,-0.038284,0.026623,0,0,10.41,9.2288
110.45,3442,0.39976,1.8001,0.0042327,0.046371,-0.042139,0.026387,0,0,10.261,9.2606
110.61,3452,0,2,0,0.045965,-0.045965,0.026148,0,0,10.076,9.2906
110.84,3462,1.1337,2,0.025795,0.045566,-0.019771,0.025907,0,0,9.5011,9.3186
111.29,3472,0.36288,2,0.010738,0.045176,-0.034438,0.025667,0,0,9.393,9.3444
111.88,3482,0.29541,2,0.0080889,0.044797,-0.036708,0.025431,0,0,9.3264,9.3679
112.43,3492,1.9916,2,0.037714,0.044432,-0.0067175,0.025202,0,0,9.1928,9.389
112.81,3502,4,2,0.035937,0.044083,-0.008146,0.024981,0,0,9.0475,9.4075
112.99,3512,5.8784,2,0.041739,0.043755,-0.0020162,0.024772,0,0,8.9467,9.4235
113.13,3522,5.26,1.926,0.036267,0.043452,-0.0071853,0.024578,0,0,8.7442,9.4368
113.27,3532,1,1.5,0.0079743,0.043177,-0.035202,0.024401,0,0,8.8142,9.4474
113.39,3542,1.2319,1.529,0.0091876,0.04293,-0.033742,0.024245,0,0,8.689,9.4552
113.51,3552,5,2,0.026674,0.042712,-0.016039,0.024111,0,0,8.8808,9.4602
113.61,3562,5,2,0.026674,0.042525,-0.015851,0.024002,0,0,9.0446,9.4625
113.72,3572,3.5703,2,0.018344,0.042366,-0.024022,0.023919,0,0,9.1831,9.4621
113.82,3582,3,2,0.015178,0.042235,-0.027057,0.023863,0,0,9.3608,9.4591
113.92,3592,3.4883,2,0.01748,0.042128,-0.024647,0.023835,0,0,9.5888,9.4536
114.02,3602,5,2,0.024312,0.042041,-0.01773,0.023836,0,0,9.809,9.4456
114.12,3612,5,2,0.024312,0.041973,-0.017661,0.023864,0,0,9.9762,9.4353
114.22,3622,24.527,2,0.11883,0.041918,0.076911,0.02392,0,0,10.167,9.4229
114.32,3632,34,2,0.16443,0.041873,0.12256,0.024003,0,0,10.193,9.4084
114.41,3642,35.241,2,0.17023,0.041836,0.1284,0.024112,0,0,10.197,9.3921
114.51,3652,48,2,0.22903,0.041803,0.18722,0.024245,0,0,10.193,9.374
114.6,3662,48,2,0.22903,0.041772,0.18726,0.024398,0,0,10.139,9.3543
114.7,3672,61.598,2,0.2921,0.041741,0.25036,0.02457,0,0,10.321,9.3331
114.79,3682,77,2,0.36258,0.04171,0.32087,0.024757,0,0,10.425,9.3106
114.89,3692,77,2,0.36258,0.041679,0.32091,0.024955,0,0,10.448,9.2869
114.98,3702,33.025,2,0.15527,0.041645,0.11363,0.025164,0,0,10.359,9.2619
