cmTop,cmBot,ageTop,ageBot ,charVol,charCount
97,97.25,1714.3,1719.6,2,9
97.25,97.5,1719.6,1725,2,4
97.5,97.75,1725,1730,2,6
97.75,98,1730,1734.9,2,7
98,98.25,1734.9,1739.7,2,3
98.25,98.5,1739.7,1743.3,2,10
98.5,98.75,1743.3,1745.9,2,1
98.75,99,1745.9,1749.6,2,2
99,99.25,1749.6,1754.2,2,1
99.25,99.5,1754.2,1758.9,2,0
99.5,99.75,1758.9,1763.4,2,0
99.75,100,1763.4,1768.1,2,0
100,100.25,1768.1,1772.8,2,0
100.25,100.5,1772.8,1777.6,2,1
100.5,100.75,1777.6,1782.3,2,1
100.75,101,1782.3,1787,2,1
101,101.25,1787,1791.9,2,2
101.25,101.5,1791.9,1796.5,2,2
101.5,101.75,1796.5,1801.3,2,2
101.75,102,1801.3,1806,2,4
102,102.25,1806,1810.9,2,6
102.25,102.5,1810.9,1815.7,2,3
102.5,102.75,1815.7,1820.5,2,2
102.75,103,1820.5,1825.2,2,1
103,103.25,1825.2,1829.9,2,0
103.25,103.5,1829.9,1834.7,2,2
103.5,103.75,1834.7,1838.9,2,2
103.75,104,1838.9,1843.2,2,4
104,104.25,1843.2,1847.5,2,6
104.25,104.5,1847.5,1852,2,2
104.5,104.75,1852,1856.6,1.5,1
104.75,105,1856.6,1861,2,1
105,105.25,1861,1865.3,2,2
