cmTop,cmBot,ageTop,ageBot ,charVol,charCount
91.5,91.75,2037.4,2039.8,1.5,0
91.75,92,2039.8,2042,1.5,1
92,92.25,2042,2042.4,1.5,0
92.25,92.5,2042.4,2044.2,1.5,0
92.5,92.75,2044.2,2044.6,1.5,0
92.75,93,2044.6,2044.8,1.5,0
93,93.25,2044.8,2045.5,1.5,0
93.25,93.5,2045.5,2046.3,1.5,0
93.5,93.75,2046.3,2049.4,1.5,2
93.75,94,2049.4,2051.7,1.5,0
94,94.25,2051.7,2054.1,1.5,0
94.25,94.5,2054.1,2056,1.5,3
94.5,94.75,2056,2057.6,1.5,8
94.75,95,2057.6,2058.9,1.5,8
95,95.25,2058.9,2060.6,1.5,5
95.25,95.5,2060.6,2062.1,1.5,4
95.5,95.75,2062.1,2063.9,1.5,7
95.75,96,2063.9,2065.9,1.5,1
96,96.25,2065.9,2067.9,1.5,0
96.25,96.5,2067.9,2069.9,1.5,6
96.5,96.75,2069.9,2071.9,1.5,0
96.75,97,2071.9,2073.9,1.5,0
97,97.25,2073.9,2075.9,1.5,1
97.25,97.5,2075.9,2078.3,1.5,0
97.5,97.75,2078.3,2081,1.5,0
97.75,98,2081,2083.4,1.5,3
98,98.25,2083.4,2085.6,1.5,2
98.25,98.5,2085.6,2087.8,1.5,0
98.5,98.75,2087.8,2090.2,1.5,6
98.75,99,2090.2,2092.3,1.5,2
99,99.25,2092.3,2094.4,1.5,0
99.25,99.5,2094.4,2096.4,1.5,0
99.5,99.75,2096.4,2098.5,1.5,1
99.75,100,2098.5,2100.7,1.5,3
100,100.25,2100.7,2102.9,1.5,1
100.25,100.5,2102.9,2105.1,1.5,2
100.5,100.75,2105.1,2107.3,1.5,1
100.75,101,2107.3,2109.5,1.5,0
101,101.25,2109.5,2111.7,1.5,0
101.25,101.5,2111.7,2113.9,1.5,0
101.5,101.75,2113.9,2115.9,1.5,0
101.75,102,2115.9,2117.2,1.5,0
102,102.25,2117.2,2119.4,1.5,0
102.25,102.5,2119.4,2120.7,1.5,0
102.5,102.75,2120.7,2122.6,1.5,0
102.75,103,2122.6,2124.4,1.5,1
103,103.25,2124.4,2125.6,1.5,0
103.25,103.5,2125.6,2126.8,1.5,0
103.5,103.75,2126.8,2128.5,1.5,3
103.75,104,2128.5,2130.3,1.5,0
104,104.25,2130.3,2132.2,1.5,3
104.25,104.5,2132.2,2134.3,1.5,0
104.5,104.75,2134.3,2136.6,1.5,0
104.75,105,2136.6,2138.3,1.5,0
105,105.25,2138.3,2140.1,1.5,0
105.25,105.5,2140.1,2142.1,1.5,2
105.5,105.75,2142.1,2143.8,1.5,8
105.75,106,2143.8,2145.4,1.5,5
106,106.25,2145.4,2146.9,1.5,1
106.25,106.5,2146.9,2148.5,1.5,0
106.5,106.75,2148.5,2149.7,1.5,1
106.75,107,2149.7,2151,1.5,1
107,107.25,2151,2152.3,1.5,0
107.25,107.5,2152.3,2153.6,1.5,0
107.5,107.75,2153.6,2155.7,1.5,1
107.75,108,2155.7,2157.9,1.5,9
108,108.25,2157.9,2160.3,1.5,3
108.25,108.5,2160.3,2162.6,1.5,1
108.5,108.75,2162.6,2165,1.5,2
108.75,109,2165,2166.5,1.5,0
109,109.25,2166.5,2168.3,1.5,1
109.25,109.5,2168.3,2169.8,1.5,0
109.5,109.75,2169.8,2171.5,1.5,0
109.75,110,2171.5,2173.2,1.5,0
110,110.25,2173.2,2175.3,1.5,0
110.25,110.5,2175.3,2177.2,1.5,1
110.5,110.75,2177.2,2179.2,1.5,13
110.75,111,2179.2,2181.2,1.5,2
111,111.25,2181.2,2183,1.5,0
111.25,111.5,2183,2184.7,1.5,0
111.5,111.75,2184.7,2186,1.5,1
111.75,112,2186,2187.4,1.5,0
112,112.25,2187.4,2188.9,1.5,3
112.25,112.5,2188.9,2190.4,1.5,0
112.5,112.75,2190.4,2192.2,1.5,8
112.75,113,2192.2,2194.1,1.5,1
113,113.25,2194.1,2196,1.5,1
113.25,113.5,2196,2197.6,1.5,1
113.5,113.75,2197.6,2199.5,1.5,0
113.75,114,2199.5,2201.4,1.5,0
114,114.25,2201.4,2203.3,1.5,0
114.25,114.5,2203.3,2205,1.5,6
114.5,114.75,2205,2206.9,1.5,1
114.75,115,2206.9,2208.5,1.5,1
115,115.25,2208.5,2210.6,1.5,0
115.25,115.5,2210.6,2212.9,1.5,0
115.5,115.75,2212.9,2215.2,1.5,0
115.75,116,2215.2,2217.4,1.5,0
116,116.25,2217.4,2219.4,1.5,3
116.25,116.5,2219.4,2221.3,1.5,2
116.5,116.75,2221.3,2223.6,1.5,0
116.75,117,2223.6,2225.8,1.5,0
117,117.25,2225.8,2227.9,1.5,0
117.25,117.5,2227.9,2229.9,1.5,5
117.5,117.75,2229.9,2231.8,1.5,0
117.75,118,2231.8,2234,1.5,1
118,118.25,2234,2235.7,1.5,2
118.25,118.5,2235.7,2237,1.5,0
118.5,118.75,2237,2238.3,1.5,0
118.75,119,2238.3,2240.2,1.5,0
119,119.25,2240.2,2241.9,1.5,0
119.25,119.5,2241.9,2244,1.5,2
119.5,119.75,2244,2246,1.5,1
119.75,120,2246,2248.1,1.5,0
120,120.25,2248.1,2250.1,1.5,2
